subject_id,block,trial_id,angle,char_type,rt,correct,timestamp
S016,1,9,300,mirror,787,1,2026-05-25T08:01:20.652117Z
S016,1,10,240,normal,872,1,2026-05-25T08:01:22.757206Z
S016,1,11,0,mirror,583,1,2026-05-25T08:01:25.730846Z
S016,1,12,300,normal,775,1,2026-05-25T08:01:28.068898Z
S016,1,13,120,mirror,953,1,2026-05-25T08:01:30.970817Z
S016,1,14,0,normal,518,1,2026-05-25T08:01:33.939861Z
S016,1,15,0,normal,553,1,2026-05-25T08:01:36.837925Z
S016,1,16,300,normal,732,1,2026-05-25T08:01:38.991846Z
S016,1,17,300,mirror,774,1,2026-05-25T08:01:41.880197Z
S016,1,18,240,mirror,920,1,2026-05-25T08:01:44.391400Z
S016,1,19,180,mirror,1168,1,2026-05-25T08:01:46.420159Z
S016,1,20,300,normal,765,1,2026-05-25T08:01:48.717829Z
S016,1,21,0,normal,540,1,2026-05-25T08:01:50.844337Z
S016,1,22,300,mirror,794,1,2026-05-25T08:01:53.765847Z
S016,1,23,120,normal,867,1,2026-05-25T08:01:55.779610Z
S016,1,24,60,normal,784,1,2026-05-25T08:01:58.006644Z
S016,1,25,240,mirror,1058,1,2026-05-25T08:02:00.805959Z
S016,1,26,300,normal,756,1,2026-05-25T08:02:03.665836Z
S016,1,27,180,normal,989,1,2026-05-25T08:02:05.972564Z
S016,1,28,120,mirror,1026,1,2026-05-25T08:02:08.720491Z
S016,1,29,120,mirror,880,1,2026-05-25T08:02:11.400647Z
S016,1,30,120,normal,902,1,2026-05-25T08:02:14.283747Z
S016,1,31,180,mirror,1138,1,2026-05-25T08:02:16.702810Z
S016,1,32,180,mirror,1144,1,2026-05-25T08:02:19.510633Z
S016,1,33,0,mirror,625,1,2026-05-25T08:02:21.733283Z
S016,1,34,120,normal,919,1,2026-05-25T08:02:23.817598Z
S016,1,35,120,mirror,976,1,2026-05-25T08:02:26.009370Z
S016,1,36,60,mirror,720,1,2026-05-25T08:02:28.367438Z
S016,1,37,240,normal,948,1,2026-05-25T08:02:30.965679Z
S016,1,38,180,normal,1102,1,2026-05-25T08:02:33.843929Z
S016,1,39,0,mirror,714,1,2026-05-25T08:02:36.803979Z
S016,1,40,60,normal,654,1,2026-05-25T08:02:39.391546Z
S016,1,41,60,mirror,786,1,2026-05-25T08:02:41.689806Z
S016,1,42,300,normal,783,1,2026-05-25T08:02:44.449586Z
S016,1,43,240,mirror,1032,1,2026-05-25T08:02:47.347592Z
S016,1,44,120,normal,856,1,2026-05-25T08:02:49.869636Z
S016,1,45,180,normal,1087,1,2026-05-25T08:02:52.495259Z
S016,1,46,0,mirror,765,1,2026-05-25T08:02:54.809235Z
S016,1,47,240,normal,876,1,2026-05-25T08:02:57.213591Z
S016,1,48,0,normal,554,1,2026-05-25T08:02:59.358907Z
S016,1,49,240,normal,913,1,2026-05-25T08:03:01.778873Z
S016,1,50,300,normal,692,1,2026-05-25T08:03:04.026416Z
S016,1,51,120,normal,802,1,2026-05-25T08:03:06.413385Z
S016,1,52,60,normal,685,1,2026-05-25T08:03:09.144277Z
S016,1,53,60,mirror,859,1,2026-05-25T08:03:11.949618Z
S016,1,54,120,mirror,991,1,2026-05-25T08:03:13.974593Z
S016,1,55,300,mirror,929,1,2026-05-25T08:03:16.732677Z
S016,1,56,180,mirror,1108,1,2026-05-25T08:03:18.788968Z
S016,1,57,180,mirror,1206,0,2026-05-25T08:03:21.213840Z
S016,1,58,0,mirror,728,1,2026-05-25T08:03:23.265767Z
S016,1,59,240,normal,906,1,2026-05-25T08:03:25.632834Z
S016,1,60,120,mirror,1018,1,2026-05-25T08:03:28.541630Z
S016,1,61,120,normal,872,1,2026-05-25T08:03:30.903779Z
S016,1,62,60,normal,742,1,2026-05-25T08:03:33.057172Z
S016,1,63,300,normal,779,1,2026-05-25T08:03:35.420442Z
S016,1,64,180,normal,1046,1,2026-05-25T08:03:38.188466Z
S016,1,65,300,mirror,868,1,2026-05-25T08:03:40.198027Z
S016,1,66,180,mirror,1132,1,2026-05-25T08:03:43.196607Z
S016,1,67,120,mirror,977,1,2026-05-25T08:03:46.133106Z
S016,1,68,240,mirror,955,1,2026-05-25T08:03:49.063151Z
S016,1,69,60,normal,646,1,2026-05-25T08:03:51.832282Z
S016,1,70,60,mirror,817,1,2026-05-25T08:03:54.152765Z
S016,1,71,60,normal,657,1,2026-05-25T08:03:57.077393Z
S016,1,72,120,normal,839,1,2026-05-25T08:03:59.382172Z
S016,1,73,300,normal,853,1,2026-05-25T08:04:02.136868Z
S016,1,74,0,mirror,656,1,2026-05-25T08:04:04.262966Z
S016,1,75,0,normal,599,1,2026-05-25T08:04:06.265167Z
S016,1,76,0,mirror,606,1,2026-05-25T08:04:09.000322Z
S016,1,77,180,mirror,1142,1,2026-05-25T08:04:11.954095Z
S016,1,78,300,mirror,881,1,2026-05-25T08:04:14.739739Z
S016,1,79,60,mirror,777,1,2026-05-25T08:04:17.663288Z
S016,1,80,300,normal,743,1,2026-05-25T08:04:20.119498Z
S016,1,81,240,normal,977,1,2026-05-25T08:04:22.217385Z
S016,1,82,240,mirror,920,1,2026-05-25T08:04:24.825009Z
S016,1,83,60,normal,716,1,2026-05-25T08:04:27.086037Z
S016,1,84,0,mirror,704,1,2026-05-25T08:04:29.839389Z
S016,1,85,240,normal,911,1,2026-05-25T08:04:32.269524Z
S016,1,86,240,mirror,1052,1,2026-05-25T08:04:34.766350Z
S016,1,87,120,mirror,826,1,2026-05-25T08:04:36.836937Z
S016,1,88,120,normal,923,1,2026-05-25T08:04:39.627083Z
S016,1,89,180,normal,1080,1,2026-05-25T08:04:41.851034Z
S016,1,90,180,mirror,1207,1,2026-05-25T08:04:44.834049Z
S016,1,91,0,normal,537,1,2026-05-25T08:04:46.862864Z
S016,1,92,0,normal,574,1,2026-05-25T08:04:49.350722Z
S016,1,93,120,mirror,961,1,2026-05-25T08:04:51.453195Z
S016,1,94,0,mirror,530,1,2026-05-25T08:04:53.908399Z
S016,1,95,0,mirror,676,1,2026-05-25T08:04:56.648254Z
S016,1,96,60,mirror,817,1,2026-05-25T08:04:59.063613Z
S016,1,97,0,normal,579,1,2026-05-25T08:05:01.719696Z
S016,1,98,180,mirror,1113,1,2026-05-25T08:05:04.232000Z
S016,1,99,300,mirror,829,1,2026-05-25T08:05:06.713704Z
S016,1,100,60,normal,752,1,2026-05-25T08:05:08.875007Z
S016,1,101,240,normal,919,1,2026-05-25T08:05:11.450029Z
S016,1,102,0,normal,562,1,2026-05-25T08:05:14.091925Z
S016,1,103,240,normal,840,1,2026-05-25T08:05:16.284955Z
S016,1,104,300,normal,659,1,2026-05-25T08:05:18.475612Z
S016,1,105,60,normal,643,1,2026-05-25T08:05:20.841889Z
S016,1,106,180,normal,1025,1,2026-05-25T08:05:23.410283Z
S016,1,107,240,mirror,1038,1,2026-05-25T08:05:26.049046Z
S016,1,108,240,mirror,1060,1,2026-05-25T08:05:28.078772Z
S016,1,109,180,normal,1054,1,2026-05-25T08:05:30.688543Z
S016,1,110,120,mirror,1032,1,2026-05-25T08:05:33.347526Z
S016,1,111,240,mirror,965,1,2026-05-25T08:05:36.151315Z
S016,1,112,180,normal,1002,1,2026-05-25T08:05:38.676414Z
S016,1,113,120,normal,937,1,2026-05-25T08:05:40.872075Z
S016,1,114,180,mirror,1165,1,2026-05-25T08:05:43.393666Z
S016,1,115,240,normal,867,1,2026-05-25T08:05:46.174578Z
S016,1,116,300,mirror,773,1,2026-05-25T08:05:48.811701Z
S016,1,117,60,mirror,734,1,2026-05-25T08:05:50.940688Z
S016,1,118,180,normal,1044,1,2026-05-25T08:05:53.755960Z
S016,1,119,180,normal,1164,1,2026-05-25T08:05:56.509378Z
S016,1,120,240,mirror,944,1,2026-05-25T08:05:59.355572Z
S016,2,1,120,mirror,982,1,2026-05-25T08:08:02.348330Z
S016,2,2,180,normal,1022,1,2026-05-25T08:08:05.031370Z
S016,2,3,300,normal,692,1,2026-05-25T08:08:07.365717Z
S016,2,4,300,mirror,842,1,2026-05-25T08:08:09.817899Z
S016,2,5,120,mirror,934,1,2026-05-25T08:08:12.045490Z
S016,2,6,240,mirror,978,1,2026-05-25T08:08:14.546483Z
S016,2,7,60,mirror,802,1,2026-05-25T08:08:16.877828Z
S016,2,8,60,normal,803,1,2026-05-25T08:08:19.596912Z
S016,2,9,120,normal,845,1,2026-05-25T08:08:22.418640Z
S016,2,10,300,mirror,726,1,2026-05-25T08:08:24.908564Z
S016,2,11,300,mirror,744,1,2026-05-25T08:08:27.673151Z
S016,2,12,120,normal,994,1,2026-05-25T08:08:29.800076Z
S016,2,13,240,mirror,879,1,2026-05-25T08:08:32.149091Z
S016,2,14,0,normal,478,1,2026-05-25T08:08:34.359171Z
S016,2,15,300,normal,794,1,2026-05-25T08:08:36.999386Z
S016,2,16,120,mirror,1036,1,2026-05-25T08:08:39.478234Z
S016,2,17,60,mirror,833,1,2026-05-25T08:08:41.617056Z
S016,2,18,60,normal,733,1,2026-05-25T08:08:44.186867Z
S016,2,19,120,mirror,988,1,2026-05-25T08:08:47.169483Z
S016,2,20,180,mirror,1169,1,2026-05-25T08:08:49.548676Z
S016,2,21,0,mirror,529,1,2026-05-25T08:08:51.866001Z
S016,2,22,60,normal,722,1,2026-05-25T08:08:54.149233Z
S016,2,23,60,mirror,785,1,2026-05-25T08:08:56.593707Z
S016,2,24,300,normal,693,1,2026-05-25T08:08:59.177810Z
S016,2,25,120,mirror,1046,1,2026-05-25T08:09:01.367697Z
S016,2,26,300,normal,707,1,2026-05-25T08:09:03.393310Z
S016,2,27,60,mirror,714,1,2026-05-25T08:09:05.403311Z
S016,2,28,120,mirror,992,1,2026-05-25T08:09:08.401166Z
S016,2,29,60,mirror,812,1,2026-05-25T08:09:11.383048Z
S016,2,30,120,mirror,915,1,2026-05-25T08:09:13.787083Z
S016,2,31,300,mirror,803,1,2026-05-25T08:09:15.992527Z
S016,2,32,180,mirror,1100,1,2026-05-25T08:09:18.129580Z
S016,2,33,60,mirror,764,1,2026-05-25T08:09:21.054797Z
S016,2,34,120,normal,865,1,2026-05-25T08:09:23.184467Z
S016,2,35,240,mirror,1019,1,2026-05-25T08:09:25.777474Z
S016,2,36,300,normal,653,1,2026-05-25T08:09:28.444932Z
S016,2,37,240,normal,881,1,2026-05-25T08:09:30.488456Z
S016,2,38,180,normal,996,1,2026-05-25T08:09:33.459762Z
S016,2,39,60,normal,754,1,2026-05-25T08:09:36.210013Z
S016,2,40,180,mirror,1167,1,2026-05-25T08:09:38.928262Z
S016,2,41,300,mirror,837,1,2026-05-25T08:09:41.215084Z
S016,2,42,120,mirror,998,1,2026-05-25T08:09:43.425039Z
S016,2,43,180,mirror,1138,1,2026-05-25T08:09:45.733116Z
S016,2,44,60,normal,701,1,2026-05-25T08:09:48.225823Z
S016,2,45,180,normal,1030,1,2026-05-25T08:09:50.511730Z
S016,2,46,300,normal,706,1,2026-05-25T08:09:52.543909Z
S016,2,47,180,normal,1023,1,2026-05-25T08:09:54.976479Z
S016,2,48,240,mirror,1023,1,2026-05-25T08:09:57.635586Z
S016,2,49,0,normal,651,1,2026-05-25T08:09:59.753089Z
S016,2,50,0,mirror,746,1,2026-05-25T08:10:01.777277Z
S016,2,51,60,mirror,793,1,2026-05-25T08:10:04.076240Z
S016,2,52,0,normal,553,1,2026-05-25T08:10:07.031970Z
S016,2,53,180,normal,1046,1,2026-05-25T08:10:09.452078Z
S016,2,54,0,mirror,659,1,2026-05-25T08:10:11.769388Z
S016,2,55,0,mirror,634,1,2026-05-25T08:10:14.156505Z
S016,2,56,0,normal,555,1,2026-05-25T08:10:16.163541Z
S016,2,57,240,mirror,986,1,2026-05-25T08:10:18.193402Z
S016,2,58,300,mirror,802,1,2026-05-25T08:10:20.233618Z
S016,2,59,300,normal,722,1,2026-05-25T08:10:22.621453Z
S016,2,60,240,mirror,1092,1,2026-05-25T08:10:24.792981Z
S016,2,61,120,mirror,864,1,2026-05-25T08:10:26.955522Z
S016,2,62,240,normal,847,1,2026-05-25T08:10:29.368716Z
S016,2,63,0,normal,536,1,2026-05-25T08:10:31.544668Z
S016,2,64,240,normal,772,1,2026-05-25T08:10:34.194849Z
S016,2,65,180,mirror,1203,1,2026-05-25T08:10:36.989996Z
S016,2,66,180,mirror,1239,1,2026-05-25T08:10:39.186433Z
S016,2,67,60,normal,743,1,2026-05-25T08:10:41.375343Z
S016,2,68,60,mirror,812,1,2026-05-25T08:10:43.890869Z
S016,2,69,0,normal,653,1,2026-05-25T08:10:45.974503Z
S016,2,70,0,normal,558,1,2026-05-25T08:10:48.047290Z
S016,2,71,60,normal,749,1,2026-05-25T08:10:50.724235Z
S016,2,72,240,normal,796,1,2026-05-25T08:10:53.089927Z
S016,2,73,300,normal,698,1,2026-05-25T08:10:55.368373Z
S016,2,74,180,normal,1037,1,2026-05-25T08:10:58.033879Z
S016,2,75,60,mirror,814,1,2026-05-25T08:11:00.263495Z
S016,2,76,180,normal,975,1,2026-05-25T08:11:02.547418Z
S016,2,77,0,mirror,643,1,2026-05-25T08:11:04.736623Z
S016,2,78,120,normal,813,1,2026-05-25T08:11:06.860108Z
S016,2,79,180,normal,1061,1,2026-05-25T08:11:09.033048Z
S016,2,80,180,mirror,1237,1,2026-05-25T08:11:11.970778Z
S016,2,81,300,mirror,818,1,2026-05-25T08:11:13.987058Z
S016,2,82,300,mirror,735,1,2026-05-25T08:11:16.751184Z
S016,2,83,240,normal,870,1,2026-05-25T08:11:19.725949Z
S016,2,84,0,mirror,575,1,2026-05-25T08:11:22.161477Z
S016,2,85,240,normal,763,1,2026-05-25T08:11:24.250372Z
S016,2,86,240,normal,824,1,2026-05-25T08:11:26.591196Z
S016,2,87,240,normal,974,1,2026-05-25T08:11:29.294620Z
S016,2,88,180,mirror,1053,1,2026-05-25T08:11:31.405660Z
S016,2,89,0,mirror,591,1,2026-05-25T08:11:34.318427Z
S016,2,90,120,normal,854,1,2026-05-25T08:11:37.177931Z
S016,2,91,0,mirror,660,1,2026-05-25T08:11:39.743220Z
S016,2,92,0,normal,544,1,2026-05-25T08:11:42.177811Z
S016,2,93,240,mirror,949,1,2026-05-25T08:11:44.343075Z
S016,2,94,0,normal,569,1,2026-05-25T08:11:47.269365Z
S016,2,95,120,normal,803,1,2026-05-25T08:11:49.647845Z
S016,2,96,0,mirror,673,1,2026-05-25T08:11:52.228068Z
S016,2,97,180,normal,1064,1,2026-05-25T08:11:54.582824Z
S016,2,98,300,normal,754,1,2026-05-25T08:11:56.930844Z
S016,2,99,60,normal,756,1,2026-05-25T08:11:59.748304Z
S016,2,100,240,normal,876,1,2026-05-25T08:12:02.388369Z
S016,2,101,60,normal,639,1,2026-05-25T08:12:04.820087Z
S016,2,102,180,normal,1060,1,2026-05-25T08:12:07.207968Z
S016,2,103,0,mirror,585,1,2026-05-25T08:12:09.557892Z
S016,2,104,240,mirror,1050,1,2026-05-25T08:12:11.976568Z
S016,2,105,180,mirror,1136,1,2026-05-25T08:12:14.322745Z
S016,2,106,120,normal,791,1,2026-05-25T08:12:17.139246Z
S016,2,107,240,normal,894,1,2026-05-25T08:12:19.927825Z
S016,2,108,300,normal,656,1,2026-05-25T08:12:22.640686Z
S016,2,109,120,normal,855,1,2026-05-25T08:12:25.032302Z
S016,2,110,240,mirror,939,1,2026-05-25T08:12:27.891250Z
S016,2,111,180,mirror,1116,1,2026-05-25T08:12:30.333998Z
S016,2,112,300,mirror,799,1,2026-05-25T08:12:32.780044Z
S016,2,113,240,mirror,1065,0,2026-05-25T08:12:35.671704Z
S016,2,114,120,normal,890,1,2026-05-25T08:12:38.469905Z
S016,2,115,300,mirror,717,1,2026-05-25T08:12:41.213290Z
S016,2,116,120,normal,852,1,2026-05-25T08:12:44.043161Z
S016,2,117,0,normal,463,1,2026-05-25T08:12:46.261035Z
S016,2,118,60,mirror,694,1,2026-05-25T08:12:48.278957Z
S016,2,119,60,normal,670,1,2026-05-25T08:12:50.869725Z
S016,2,120,120,mirror,1008,1,2026-05-25T08:12:53.329423Z
