subject_id,block,trial_id,angle,char_type,rt,correct,timestamp
S007,1,37,180,normal,1053,1,2026-05-16T08:02:27.865105Z
S007,1,38,60,normal,666,1,2026-05-16T08:02:30.621107Z
S007,1,39,180,normal,1060,1,2026-05-16T08:02:32.645687Z
S007,1,40,120,mirror,929,1,2026-05-16T08:02:35.442154Z
S007,1,41,60,mirror,749,1,2026-05-16T08:02:37.666773Z
S007,1,42,240,normal,844,0,2026-05-16T08:02:40.292410Z
S007,1,43,300,mirror,689,1,2026-05-16T08:02:42.395186Z
S007,1,44,180,mirror,1133,1,2026-05-16T08:02:45.362112Z
S007,1,45,180,normal,1100,1,2026-05-16T08:02:48.041575Z
S007,1,46,240,mirror,932,1,2026-05-16T08:02:50.154794Z
S007,1,47,180,normal,1034,1,2026-05-16T08:02:53.101406Z
S007,1,48,120,mirror,916,1,2026-05-16T08:02:55.445294Z
S007,1,49,120,normal,909,1,2026-05-16T08:02:58.068956Z
S007,1,50,60,mirror,764,1,2026-05-16T08:03:00.325290Z
S007,1,51,300,normal,700,1,2026-05-16T08:03:02.807849Z
S007,1,52,0,mirror,561,1,2026-05-16T08:03:04.833341Z
S007,1,53,300,mirror,799,0,2026-05-16T08:03:07.330664Z
S007,1,54,120,mirror,931,1,2026-05-16T08:03:09.953454Z
S007,1,55,0,normal,583,1,2026-05-16T08:03:12.848327Z
S007,1,56,180,mirror,1258,1,2026-05-16T08:03:15.384199Z
S007,1,57,120,normal,876,1,2026-05-16T08:03:18.308509Z
S007,1,58,300,mirror,842,1,2026-05-16T08:03:21.202302Z
S007,1,59,300,normal,682,1,2026-05-16T08:03:23.635979Z
S007,1,60,0,normal,568,1,2026-05-16T08:03:26.163287Z
S007,1,61,0,mirror,733,1,2026-05-16T08:03:28.371702Z
S007,1,62,120,mirror,923,1,2026-05-16T08:03:31.193080Z
S007,1,63,60,mirror,846,1,2026-05-16T08:03:33.855843Z
S007,1,64,120,mirror,1107,1,2026-05-16T08:03:36.748835Z
S007,1,65,300,normal,721,1,2026-05-16T08:03:39.182428Z
S007,1,66,300,mirror,929,1,2026-05-16T08:03:41.805984Z
S007,1,67,120,normal,830,1,2026-05-16T08:03:44.104988Z
S007,1,68,300,normal,682,1,2026-05-16T08:03:47.070859Z
S007,1,69,240,mirror,942,1,2026-05-16T08:03:49.889261Z
S007,1,70,0,normal,639,1,2026-05-16T08:03:52.148366Z
S007,1,71,120,mirror,932,1,2026-05-16T08:03:54.702037Z
S007,1,72,300,normal,724,1,2026-05-16T08:03:57.576100Z
S007,1,73,60,normal,723,1,2026-05-16T08:04:00.565500Z
S007,1,74,300,normal,566,1,2026-05-16T08:04:03.231454Z
S007,1,75,240,normal,829,1,2026-05-16T08:04:05.994233Z
S007,1,76,60,normal,682,1,2026-05-16T08:04:08.809843Z
S007,1,77,120,mirror,1014,1,2026-05-16T08:04:11.352737Z
S007,1,78,180,mirror,1135,1,2026-05-16T08:04:13.458888Z
S007,1,79,120,normal,877,1,2026-05-16T08:04:15.763828Z
S007,1,80,0,normal,503,1,2026-05-16T08:04:18.464245Z
S007,1,81,120,normal,921,1,2026-05-16T08:04:20.511219Z
S007,1,82,300,mirror,872,1,2026-05-16T08:04:23.464993Z
S007,1,83,240,mirror,930,1,2026-05-16T08:04:26.443914Z
S007,1,84,60,mirror,898,1,2026-05-16T08:04:28.869827Z
S007,1,85,300,normal,707,1,2026-05-16T08:04:31.514811Z
S007,1,86,0,normal,567,1,2026-05-16T08:04:33.528389Z
S007,1,87,0,mirror,755,1,2026-05-16T08:04:36.412236Z
S007,1,88,120,mirror,1049,1,2026-05-16T08:04:38.578208Z
S007,1,89,60,mirror,778,0,2026-05-16T08:04:41.451685Z
S007,1,90,300,mirror,717,1,2026-05-16T08:04:43.579521Z
S007,1,91,0,mirror,669,1,2026-05-16T08:04:45.763864Z
S007,1,92,300,normal,762,1,2026-05-16T08:04:48.550844Z
S007,1,93,240,mirror,983,1,2026-05-16T08:04:51.021297Z
S007,1,94,0,mirror,603,1,2026-05-16T08:04:53.134714Z
S007,1,95,180,mirror,1177,1,2026-05-16T08:04:55.263822Z
S007,1,96,180,normal,1029,1,2026-05-16T08:04:57.514066Z
S007,1,97,180,mirror,1238,1,2026-05-16T08:04:59.983395Z
S007,1,98,60,normal,793,1,2026-05-16T08:05:02.348056Z
S007,1,99,240,mirror,898,1,2026-05-16T08:05:04.533619Z
S007,1,100,300,normal,775,1,2026-05-16T08:05:07.150342Z
S007,1,101,60,normal,598,1,2026-05-16T08:05:09.291750Z
S007,1,102,240,normal,880,1,2026-05-16T08:05:12.242602Z
S007,1,103,180,mirror,1154,1,2026-05-16T08:05:15.185174Z
S007,1,104,120,mirror,1030,1,2026-05-16T08:05:18.023074Z
S007,1,105,240,mirror,1002,1,2026-05-16T08:05:20.657023Z
S007,1,106,240,normal,919,1,2026-05-16T08:05:22.925570Z
S007,1,107,0,mirror,752,1,2026-05-16T08:05:25.219829Z
S007,1,108,180,mirror,1178,0,2026-05-16T08:05:28.092913Z
S007,1,109,180,normal,903,1,2026-05-16T08:05:31.020428Z
S007,1,110,120,normal,856,1,2026-05-16T08:05:33.472057Z
S007,1,111,300,normal,689,1,2026-05-16T08:05:36.296578Z
S007,1,112,0,mirror,720,1,2026-05-16T08:05:38.652735Z
S007,1,113,120,mirror,1065,1,2026-05-16T08:05:41.332066Z
S007,1,114,240,normal,895,1,2026-05-16T08:05:43.699633Z
S007,1,115,180,mirror,1182,1,2026-05-16T08:05:46.228377Z
S007,1,116,60,normal,762,1,2026-05-16T08:05:48.700563Z
S007,1,117,180,normal,1078,1,2026-05-16T08:05:50.914995Z
S007,1,118,180,mirror,1123,1,2026-05-16T08:05:53.114511Z
S007,1,119,0,normal,587,1,2026-05-16T08:05:55.684338Z
S007,1,120,300,mirror,857,0,2026-05-16T08:05:58.511742Z
S007,2,1,60,normal,691,1,2026-05-16T08:08:00.773896Z
S007,2,2,180,mirror,1235,1,2026-05-16T08:08:03.578685Z
S007,2,3,240,mirror,994,1,2026-05-16T08:08:06.098470Z
S007,2,4,240,mirror,966,1,2026-05-16T08:08:08.208749Z
S007,2,5,0,mirror,688,1,2026-05-16T08:08:10.333675Z
S007,2,6,180,normal,1012,1,2026-05-16T08:08:12.334017Z
S007,2,7,60,mirror,838,1,2026-05-16T08:08:14.845750Z
S007,2,8,60,mirror,840,1,2026-05-16T08:08:17.628402Z
S007,2,9,60,normal,728,1,2026-05-16T08:08:20.050558Z
S007,2,10,120,mirror,1024,1,2026-05-16T08:08:22.062799Z
S007,2,11,120,normal,962,1,2026-05-16T08:08:24.482897Z
S007,2,12,300,mirror,745,1,2026-05-16T08:08:26.720693Z
S007,2,13,120,normal,888,1,2026-05-16T08:08:29.106790Z
S007,2,14,120,mirror,1009,1,2026-05-16T08:08:32.043694Z
S007,2,15,300,mirror,733,1,2026-05-16T08:08:34.410606Z
S007,2,16,300,normal,715,1,2026-05-16T08:08:37.334246Z
S007,2,17,300,normal,765,1,2026-05-16T08:08:39.633314Z
S007,2,18,0,normal,457,1,2026-05-16T08:08:42.415257Z
S007,2,19,240,normal,802,1,2026-05-16T08:08:45.288518Z
S007,2,20,300,mirror,785,1,2026-05-16T08:08:47.942840Z
S007,2,21,120,normal,884,1,2026-05-16T08:08:50.536628Z
S007,2,22,180,normal,1162,1,2026-05-16T08:08:53.364915Z
S007,2,23,180,normal,1200,1,2026-05-16T08:08:56.309577Z
S007,2,24,180,mirror,1209,1,2026-05-16T08:08:59.067052Z
S007,2,25,60,normal,688,1,2026-05-16T08:09:01.314669Z
S007,2,26,0,normal,513,1,2026-05-16T08:09:03.945219Z
S007,2,27,0,mirror,534,1,2026-05-16T08:09:05.975647Z
S007,2,28,240,normal,930,1,2026-05-16T08:09:08.588033Z
S007,2,29,240,mirror,1006,1,2026-05-16T08:09:11.330210Z
S007,2,30,180,normal,1022,1,2026-05-16T08:09:14.240945Z
S007,2,31,120,mirror,978,1,2026-05-16T08:09:17.188021Z
S007,2,32,300,normal,784,1,2026-05-16T08:09:19.311099Z
S007,2,33,120,normal,842,1,2026-05-16T08:09:22.059112Z
S007,2,34,0,normal,494,1,2026-05-16T08:09:24.192171Z
S007,2,35,240,normal,792,1,2026-05-16T08:09:26.524290Z
S007,2,36,240,mirror,920,1,2026-05-16T08:09:29.076059Z
S007,2,37,120,mirror,915,1,2026-05-16T08:09:31.470584Z
S007,2,38,240,mirror,956,1,2026-05-16T08:09:33.869768Z
S007,2,39,180,normal,1007,1,2026-05-16T08:09:36.206940Z
S007,2,40,60,mirror,788,1,2026-05-16T08:09:38.619282Z
S007,2,41,120,mirror,1078,1,2026-05-16T08:09:41.478782Z
S007,2,42,0,mirror,616,1,2026-05-16T08:09:44.002803Z
S007,2,43,300,normal,733,1,2026-05-16T08:09:46.872881Z
S007,2,44,60,mirror,793,1,2026-05-16T08:09:49.625591Z
S007,2,45,240,mirror,1002,1,2026-05-16T08:09:51.727369Z
S007,2,46,0,mirror,604,1,2026-05-16T08:09:53.931129Z
S007,2,47,60,mirror,789,1,2026-05-16T08:09:56.169959Z
S007,2,48,60,normal,783,1,2026-05-16T08:09:58.248628Z
S007,2,49,180,mirror,1254,1,2026-05-16T08:10:00.444123Z
S007,2,50,240,normal,844,1,2026-05-16T08:10:02.736961Z
S007,2,51,180,normal,1024,1,2026-05-16T08:10:04.807094Z
S007,2,52,240,mirror,964,1,2026-05-16T08:10:07.171709Z
S007,2,53,240,mirror,968,1,2026-05-16T08:10:09.917076Z
S007,2,54,300,mirror,768,1,2026-05-16T08:10:12.458232Z
S007,2,55,120,normal,888,1,2026-05-16T08:10:15.185607Z
S007,2,56,120,mirror,883,1,2026-05-16T08:10:18.161375Z
S007,2,57,240,mirror,918,1,2026-05-16T08:10:20.181247Z
S007,2,58,300,normal,651,1,2026-05-16T08:10:22.674657Z
S007,2,59,180,mirror,1189,1,2026-05-16T08:10:25.672964Z
S007,2,60,60,normal,772,1,2026-05-16T08:10:28.287868Z
S007,2,61,180,mirror,1147,1,2026-05-16T08:10:31.044171Z
S007,2,62,300,mirror,751,1,2026-05-16T08:10:33.466099Z
S007,2,63,180,mirror,1211,1,2026-05-16T08:10:35.820604Z
S007,2,64,120,mirror,971,1,2026-05-16T08:10:38.114459Z
S007,2,65,240,normal,862,1,2026-05-16T08:10:40.196369Z
S007,2,66,240,normal,957,1,2026-05-16T08:10:43.195070Z
S007,2,67,0,normal,486,1,2026-05-16T08:10:45.441103Z
S007,2,68,0,mirror,638,1,2026-05-16T08:10:47.715415Z
S007,2,69,60,mirror,838,1,2026-05-16T08:10:50.561310Z
S007,2,70,0,normal,510,1,2026-05-16T08:10:52.755150Z
S007,2,71,0,normal,538,1,2026-05-16T08:10:54.982712Z
S007,2,72,0,mirror,606,1,2026-05-16T08:10:57.658883Z
S007,2,73,120,normal,834,1,2026-05-16T08:10:59.806312Z
S007,2,74,180,normal,960,1,2026-05-16T08:11:01.963628Z
S007,2,75,300,mirror,776,1,2026-05-16T08:11:04.218238Z
S007,2,76,60,normal,748,1,2026-05-16T08:11:06.733416Z
S007,2,77,240,mirror,1076,1,2026-05-16T08:11:08.906157Z
S007,2,78,300,mirror,714,1,2026-05-16T08:11:11.349210Z
S007,2,79,120,mirror,929,1,2026-05-16T08:11:13.973775Z
S007,2,80,300,normal,747,1,2026-05-16T08:11:16.517147Z
S007,2,81,180,normal,1128,1,2026-05-16T08:11:18.658484Z
S007,2,82,60,normal,772,1,2026-05-16T08:11:21.549313Z
S007,2,83,180,mirror,1143,1,2026-05-16T08:11:23.862300Z
S007,2,84,300,normal,637,1,2026-05-16T08:11:26.658375Z
S007,2,85,300,normal,749,1,2026-05-16T08:11:28.817279Z
S007,2,86,60,mirror,872,1,2026-05-16T08:11:31.305865Z
S007,2,87,240,normal,713,1,2026-05-16T08:11:33.500218Z
S007,2,88,120,normal,823,1,2026-05-16T08:11:35.568329Z
S007,2,89,0,mirror,648,1,2026-05-16T08:11:37.642798Z
S007,2,90,180,mirror,1221,0,2026-05-16T08:11:40.088579Z
S007,2,91,120,mirror,876,1,2026-05-16T08:11:42.692349Z
S007,2,92,300,mirror,848,1,2026-05-16T08:11:44.782159Z
S007,2,93,60,mirror,897,1,2026-05-16T08:11:47.246503Z
S007,2,94,0,normal,554,1,2026-05-16T08:11:50.224200Z
S007,2,95,180,normal,1094,1,2026-05-16T08:11:52.613830Z
S007,2,96,120,normal,839,1,2026-05-16T08:11:55.350303Z
S007,2,97,0,normal,546,1,2026-05-16T08:11:57.460963Z
S007,2,98,300,normal,711,1,2026-05-16T08:11:59.535320Z
S007,2,99,60,mirror,857,1,2026-05-16T08:12:02.172595Z
S007,2,100,0,mirror,603,1,2026-05-16T08:12:04.696692Z
S007,2,101,180,mirror,1195,1,2026-05-16T08:12:06.925277Z
S007,2,102,0,normal,497,1,2026-05-16T08:12:09.102799Z
S007,2,103,240,normal,848,1,2026-05-16T08:12:11.578794Z
S007,2,104,120,normal,983,1,2026-05-16T08:12:13.916799Z
S007,2,105,120,normal,979,1,2026-05-16T08:12:16.504362Z
S007,2,106,120,mirror,922,1,2026-05-16T08:12:18.971298Z
S007,2,107,0,normal,599,1,2026-05-16T08:12:21.285278Z
S007,2,108,180,mirror,1247,1,2026-05-16T08:12:24.028411Z
S007,2,109,300,normal,799,1,2026-05-16T08:12:26.486131Z
S007,2,110,60,normal,721,1,2026-05-16T08:12:28.999850Z
S007,2,111,0,mirror,561,1,2026-05-16T08:12:31.073674Z
S007,2,112,60,normal,692,1,2026-05-16T08:12:33.952704Z
S007,2,113,300,mirror,990,1,2026-05-16T08:12:36.194789Z
S007,2,114,180,normal,1122,1,2026-05-16T08:12:38.297224Z
S007,2,115,60,normal,667,1,2026-05-16T08:12:40.911066Z
S007,2,116,240,normal,841,1,2026-05-16T08:12:43.336605Z
S007,2,117,0,mirror,687,1,2026-05-16T08:12:46.090907Z
S007,2,118,240,normal,886,1,2026-05-16T08:12:48.631227Z
S007,2,119,60,mirror,802,1,2026-05-16T08:12:51.349970Z
S007,2,120,300,mirror,865,1,2026-05-16T08:12:54.177122Z
